cim_version,datamodel,object,field,data_type,description,possible_values
4.12.0,Splunk_Audit_Logs,Search_Activity,search_et,string,The earliest time of the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,search_lt,string,The latest time of the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,search_type,string,The type of search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,source,string,The source associated with the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,sourcetype,string,The source types included in the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,user,string,The name of the user who ran the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,user_bunit,string,The business unit of the user who ran the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,user_category,string,The category of the user who ran the search.,
4.12.0,Splunk_Audit_Logs,Search_Activity,user_priority,string,The priority of the user who ran the search.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,app,string,The app context in which the scheduled search was run.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,host,string,The host on which the scheduled search was run.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,savedsearch_name,string,The name of the saved search.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,sid,string,The search id.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,source,string,The source associated with the scheduled search.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,sourcetype,string,The source type associated with the scheduled search.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,splunk_server,string,The Splunk Server on which the scheduled search runs.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,status,string,The status of the scheduled search.,
4.12.0,Splunk_Audit_Logs,Scheduler_Activity,user,string,The user who scheduled the search.,
4.12.0,Splunk_Audit_Logs,Web_Service_Errors,host,string,The host on which the web service error occurred.,
4.12.0,Splunk_Audit_Logs,Web_Service_Errors,source,string,The source where the web service error occurred.,
4.12.0,Splunk_Audit_Logs,Web_Service_Errors,sourcetype,string,The source type associated with the web service error.,
4.12.0,Splunk_Audit_Logs,Web_Service_Errors,event_id,string,The unique event_id for the web service error event.,
4.12.0,Splunk_Audit_Logs,Modular_Actions,action_mode,string,"Specifies whether the action was executed as an ad hoc action or from a saved search, based on whether a search_name exists.","saved, adhoc"
4.12.0,Splunk_Audit_Logs,Modular_Actions,action_status,string,"The status of the action. For example, ""success"", ""failure"", or ""pending"".",
4.12.0,Splunk_Audit_Logs,Modular_Actions,app,string,The app ID of the app or add-on that owns the action.,
4.12.0,Splunk_Audit_Logs,Modular_Actions,duration,number,"How long the action took to complete, in milliseconds.",
4.12.0,Splunk_Audit_Logs,Modular_Actions,component,string,The component of the modular action script involved in the event. Often used in conjunction with duration.,
4.12.0,Splunk_Audit_Logs,Modular_Actions,orig_rid,string,"The rid value of a source action result, automatically added to an event if it is the product of a previously executed action.",
4.12.0,Splunk_Audit_Logs,Modular_Actions,orig_sid,string,"The original sid value of a source action, automatically added to an event if it is the product of a previously executed action.",
4.12.0,Splunk_Audit_Logs,Modular_Actions,rid,string,"The id associated with the result of a specific sid. By default, this is the row number of the search, starting with 0.",
4.12.0,Splunk_Audit_Logs,Modular_Actions,search_name,string,The name of the correlation search that triggered the action. Blank for ad hoc actions.,
4.12.0,Splunk_Audit_Logs,Modular_Actions,action_name,string,The name of the action.,
4.12.0,Splunk_Audit_Logs,Modular_Actions,signature,string,The logging string associated with alert action introspection events.,
4.12.0,Splunk_Audit_Logs,Modular_Actions,sid,string,"The search id, automatically assigned by splunkd.",
4.12.0,Splunk_Audit_Logs,Modular_Actions,user,string,The user who triggered an ad hoc alert. Not relevant for actions triggered by searches.,
